GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count
SOX4	3268.333333333333	1.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
SOX5	5.0	2.0	0.0	0.0	0.0	0.0								
SOX6	236.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX7	43.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX8	0.6666666666666666													
SP1	790.1666666666666	17.0	7.0	3.0	2.0	8.0	2.0	5.0	1.0	2.0	0.0	2.0	2.0	6.0
SP100	6788.666666666667	19.0	15.0	10.0	5.0	20.0	13.0	2.0	8.0	2.0	2.0	3.0	16.0	4.0
SP110	3450.5	13.0	5.0	7.0	6.0	8.0								
SP140	1425.8333333333333	3.0	1.0	0.0	0.0	1.0								
SP140L	1605.3333333333333	7.0	5.0	4.0	2.0	9.0	3.0	2.0	3.0	1.0	0.0	2.0	6.0	3.0
SP2	558.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP3	736.8333333333334	2.0	2.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
SP4	1058.8333333333333	3.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SP6	1.8333333333333333	1.0	1.0	0.0	0.0	1.0								
SP7	0.6666666666666666													
SPA17	159.66666666666666													
SPAAR	23.0													
SPACA3	0.3333333333333333													
SPACA5	2.0	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SPACA6	164.66666666666666	8.0	12.0	0.0	4.0	12.0	12.0	0.0	0.0	0.0	4.0	0.0	12.0	0.0
SPACA7	10.833333333333334	2.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0
SPACA9	143.0													
SPAG1	349.0	13.0	10.0	4.0	0.0	11.0	10.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0
SPAG16	482.0	14.0	30.0	0.0	4.0	30.0	24.0	6.0	0.0	0.0	0.0	4.0	24.0	6.0
SPAG17	1.1666666666666667													
SPAG4	13.166666666666666													
SPAG5	303.5													
SPAG6	3.6666666666666665	2.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0
SPAG7	984.6666666666666													
SPAG8	82.16666666666667	14.0	19.0	0.0	5.0	19.0	11.0	8.0	0.0	0.0	1.0	4.0	11.0	8.0
SPAG9	618.3333333333334	8.0	4.0	0.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0
SPANXA1	0.0													
SPARC	88.33333333333333	2.0	3.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
SPARCL1	35.333333333333336	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SPART	827.6666666666666													
SPAST	478.6666666666667	5.0	1.0	1.0	3.0	1.0								
SPATA1	40.0													
SPATA13	3120.1666666666665	1.0	2.0	2.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
SPATA17	68.83333333333333													
SPATA2	144.83333333333334													
SPATA20	438.1666666666667	6.0	7.0	1.0	0.0	8.0	1.0	6.0	0.0	1.0	0.0	0.0	1.0	7.0
SPATA21	78.83333333333333	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SPATA22	2.833333333333333													
SPATA24	63.333333333333336	1.0	2.0	0.0	1.0	2.0								
SPATA25	1.8333333333333333	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SPATA2L	18.666666666666668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPATA2P1	1.5													
SPATA3	2.5	3.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0
SPATA31A7	20.166666666666668													
SPATA31B1P	3.333333333333333													
SPATA31C1	33.666666666666664													
SPATA31C2	0.0													
SPATA32	16.666666666666668	3.0	6.0	5.0	0.0	10.0	6.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0
SPATA33	437.5													
SPATA4	2.1666666666666665	7.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
SPATA45	2.833333333333333													
SPATA5	666.6666666666666													
SPATA5L1	69.0	45.0	35.0	8.0	8.0	37.0	31.0	4.0	7.0	1.0	5.0	3.0	33.0	4.0
SPATA6	83.83333333333333													
SPATA6L	85.33333333333333													
SPATA7	203.16666666666663													
SPATA9	22.166666666666668	14.0	9.0	2.0	0.0	11.0	8.0	1.0	2.0	0.0	0.0	0.0	10.0	1.0
SPATC1	24.166666666666668	4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SPATC1L	0.3333333333333333													
SPATS2	442.1666666666667													
SPATS2L	630.5	37.0	12.0	4.0	4.0	16.0	6.0	6.0	1.0	3.0	1.0	3.0	7.0	9.0
SPC24	212.83333333333331													
SPC25	84.83333333333333	7.0	9.0	3.0	3.0	9.0	6.0	3.0	2.0	1.0	2.0	1.0	6.0	3.0
SPCS1	7368.166666666667													
SPCS2	5532.0	4.0	2.0	1.0	1.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0
SPCS2P1	0.6666666666666666													
SPCS2P4	53.0													
SPCS3	2726.5	5.0	1.0	0.0	1.0	1.0								
SPDL1	245.83333333333331	8.0	7.0	16.0	0.0	17.0	7.0	0.0	15.0	1.0	0.0	0.0	16.0	1.0
SPDYA	65.33333333333333	4.0	9.0	6.0	1.0	13.0	9.0	0.0	6.0	0.0	1.0	0.0	13.0	0.0
SPDYC	15.333333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPDYE1	40.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SPDYE10P	43.66666666666666													
SPDYE11	250.33333333333331													
SPDYE12P	12.333333333333334													
SPDYE16	212.66666666666663													
SPDYE17	14.333333333333334													
SPDYE18	2.0													
SPDYE19P	0.3333333333333333													
SPDYE2	304.8333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPDYE21	86.0													
SPDYE2B	98.5													
SPDYE3	311.6666666666667	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SPDYE4	8.333333333333334	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPDYE5	133.66666666666666													
SPDYE6	21.33333333333333	1.0	5.0	3.0	0.0	4.0	5.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0
SPDYE7P	1.8333333333333333	2.0	3.0	0.0	1.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0
SPECC1	3590.6666666666665	51.0	18.0	8.0	4.0	25.0								
SPECC1L	2276.6666666666665	36.0	16.0	0.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
SPECC1L-ADORA2A	231.66666666666663													
SPEF1	0.5	3.0	4.0	1.0	1.0	4.0								
SPEF2	754.3333333333334	5.0	7.0	1.0	0.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0
SPEG	16.666666666666668	4.0	1.0	0.0	0.0	1.0								
SPEGNB	2.0													
SPEN	2373.6666666666665	23.0	13.0	2.0	4.0	9.0	6.0	7.0	1.0	1.0	2.0	2.0	4.0	5.0
SPESP1	5.166666666666667													
SPG11	1328.6666666666667	26.0	18.0	8.0	4.0	20.0	13.0	5.0	4.0	4.0	2.0	2.0	13.0	7.0
SPG21	480.0													
SPG7	2804.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPHK1	3.0	1.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
SPHK2	153.83333333333334	1.0	1.0	0.0	2.0	1.0								
SPI1	0.0	1.0	0.0	0.0	0.0	0.0								
SPIB	199.83333333333331	1.0	8.0	0.0	1.0	8.0	8.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0
SPIC	2.333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPICE1	651.0	8.0	7.0	3.0	2.0	7.0								
SPIDR	970.6666666666666	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
SPIN1	519.0	7.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SPIN2A	4.333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPIN2B	142.83333333333334													
SPIN3	354.1666666666667													
SPIN4	113.5													
SPINDOC	61.833333333333336													
SPINK1	8.166666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SPINK2	2906.6666666666665	10.0	6.0	2.0	2.0	4.0	5.0	1.0	2.0	0.0	1.0	1.0	3.0	1.0
SPINK4	1.5	14.0	4.0	2.0	1.0	5.0								
SPINK5	11.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPINK7	13.166666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPINK9	195.33333333333331	1.0	0.0	0.0	0.0	0.0								
SPINT1	10.166666666666666	7.0	15.0	0.0	0.0	15.0	4.0	11.0	0.0	0.0	0.0	0.0	4.0	11.0
SPINT2	957.8333333333334													
SPIRE1	111.83333333333331	21.0	9.0	0.0	3.0	9.0	1.0	8.0	0.0	0.0	0.0	3.0	1.0	8.0
SPIRE2	290.8333333333333													
SPN	4590.666666666667	2.0	0.0	0.0	0.0	0.0								
SPNS1	369.6666666666667													
SPNS2	85.83333333333333	4.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
SPNS3	322.3333333333333													
SPOCD1	27.0	1.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SPOCK1	2.5													
SPOCK2	3569.1666666666665	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SPOCK3	97.5													
SPON1	206.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SPON2	96.83333333333331	9.0	7.0	1.0	0.0	7.0	7.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0
SPOP	3298.833333333333	28.0	19.0	5.0	5.0	22.0	14.0	5.0	4.0	1.0	1.0	4.0	18.0	4.0
SPOPL	157.33333333333334	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
SPOUT1	1214.3333333333333													
SPP1	51.5	6.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
SPP2	85.0	4.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SPPL2A	1232.8333333333333	7.0	7.0	5.0	4.0	10.0	1.0	6.0	0.0	5.0	0.0	4.0	1.0	9.0
SPPL2B	62.16666666666666													
SPPL3	597.1666666666666	4.0	12.0	4.0	0.0	16.0	12.0	0.0	4.0	0.0	0.0	0.0	16.0	0.0
SPR	0.3333333333333333													
SPRED1	366.3333333333333	7.0	5.0	0.0	1.0	5.0								
SPRED2	171.5	17.0	19.0	4.0	3.0	21.0	2.0	17.0	0.0	4.0	1.0	2.0	2.0	19.0
SPRED3	94.16666666666669	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRN	23.83333333333333	4.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
SPRR1A	15.833333333333334													
SPRR1B	30.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRR2A	81.5													
SPRR2C	2.0													
SPRR2D	37.333333333333336	1.0	0.0	0.0	0.0	0.0								
SPRR2F	3.0													
SPRR3	194.16666666666663	3.0	0.0	0.0	0.0	0.0								
SPRTN	796.8333333333334	16.0	15.0	1.0	4.0	15.0								
SPRY1	1449.1666666666667	118.0	76.0	28.0	5.0	86.0	36.0	40.0	14.0	14.0	3.0	2.0	41.0	45.0
SPRY2	122.66666666666669	3.0	5.0	0.0	2.0	5.0	4.0	1.0	0.0	0.0	2.0	0.0	4.0	1.0
SPRY3	4.166666666666667													
SPRY4	20.166666666666668	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SPRYD3	3012.1666666666665	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SPRYD4	876.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0
SPRYD7	722.1666666666666													
SPSB1	46.833333333333336	8.0	12.0	0.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
SPSB2	149.66666666666666	4.0	11.0	2.0	0.0	11.0	11.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0
SPSB3	1164.8333333333333													
SPSB4	2.5	2.0	2.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
SPTAN1	2432.6666666666665	6.0	3.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0
SPTB	47.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
SPTBN1	472.6666666666667	8.0	7.0	2.0	1.0	7.0	4.0	3.0	0.0	2.0	0.0	1.0	4.0	3.0
SPTBN2	1.5													
SPTBN4	0.3333333333333333	1.0	0.0	0.0	0.0	0.0								
SPTBN5	1.3333333333333333	1.0	0.0	0.0	0.0	0.0								
SPTLC1	1576.5													
SPTLC1P1	0.0													
SPTLC1P2	29.5													
SPTLC2	2547.5	10.0	10.0	3.0	1.0	12.0	10.0	0.0	3.0	0.0	1.0	0.0	12.0	0.0
SPTLC3	517.3333333333334	3.0	1.0	0.0	0.0	1.0								
SPTSSA	1633.5													
SPTSSB	1041.5	18.0	9.0	0.0	0.0	9.0	2.0	7.0	0.0	0.0	0.0	0.0	2.0	7.0
SPTY2D1	1118.6666666666667	30.0	13.0	8.0	6.0	20.0	9.0	4.0	2.0	6.0	2.0	4.0	11.0	9.0
SPTY2D1OS	141.0													
SPX	4.666666666666667													
SQLE	545.0													
SQOR	1760.5													
SQSTM1	1273.3333333333333	17.0	6.0	0.0	3.0	6.0								
SRA1	1405.3333333333333	9.0	10.0	4.0	8.0	10.0								
SRARP	111.0													
SRBD1	850.3333333333334													
SRC	67.83333333333333	2.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
SRCAP	773.3333333333334													
SRCIN1	34.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRD5A1	366.3333333333333													
SRD5A2	0.0													
SRD5A3	103.83333333333331													
SREBF1	30.33333333333333	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SREBF2	237.33333333333331	1.0	1.0	0.0	0.0	1.0								
SREK1	3801.6666666666665	15.0	10.0	0.0	1.0	10.0								
SREK1IP1	2021.3333333333333	7.0	3.0	1.0	3.0	4.0	2.0	1.0	1.0	0.0	1.0	2.0	3.0	1.0
SREK1IP1P1	11.5													
SRF	186.5	2.0	3.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0
SRFBP1	773.6666666666666	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
SRGAP1	343.1666666666667													
SRGAP2	1170.3333333333333													
SRGAP2B	724.0													
SRGAP2C	1858.3333333333333	1.0	0.0	0.0	0.0	0.0								
SRGAP3	3052.5	34.0	11.0	4.0	1.0	15.0	0.0	11.0	0.0	4.0	1.0	0.0	0.0	15.0
SRGN	12606.166666666666	39.0	19.0	8.0	6.0	22.0	12.0	7.0	5.0	3.0	2.0	4.0	14.0	8.0
SRI	3743.5													
SRIP3	27.166666666666668													
SRL	38.0													
SRM	48.66666666666666													
SRMP2	11.5													
SRMP3	16.166666666666668													
SRP14	9104.666666666666	3.0	6.0	3.0	0.0	6.0	6.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0
SRP14P1	2.333333333333333													
SRP14P2	305.3333333333333													
SRP14P3	36.16666666666666													
SRP19	4461.666666666667													
SRP54	1122.3333333333333	9.0	2.0	2.0	4.0	3.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	3.0
SRP54-AS1	46.333333333333336													
SRP68	289.1666666666667	2.0	0.0	0.0	0.0	0.0								
SRP68P3	0.1666666666666666													
SRP72	2573.5	3.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
SRP72P2	1.5													
SRP9	7673.166666666667													
SRPK1	1939.6666666666667													
SRPK2	2218.333333333333	9.0	8.0	2.0	1.0	6.0	6.0	2.0	2.0	0.0	1.0	0.0	4.0	2.0
SRPK3	64.16666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRPRA	6231.0													
SRPRB	2258.833333333333	18.0	6.0	3.0	4.0	9.0	1.0	5.0	0.0	3.0	1.0	3.0	1.0	8.0
SRPX	1.6666666666666667													
SRPX2	65.66666666666667	6.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR	587.5	2.0	1.0	0.0	1.0	1.0								
SRRD	334.6666666666667													
SRRM1	7140.666666666667													
SRRM1P3	2.1666666666666665													
SRRM2	1379.8333333333333	2.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0
SRRM4	12.666666666666666													
SRRM5	7.333333333333333	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
SRRT	1143.3333333333333													
SRSF1	2494.1666666666665	5.0	8.0	2.0	3.0	8.0								
SRSF10	6963.833333333333	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SRSF10P1	39.0													
SRSF11	3634.1666666666665	27.0	4.0	2.0	3.0	4.0								
SRSF12	141.16666666666666	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
SRSF2	2509.333333333333													
SRSF3	27904.166666666668	18.0	10.0	0.0	9.0	10.0	1.0	9.0	0.0	0.0	2.0	7.0	1.0	9.0
SRSF3P1	5.0													
SRSF3P4	1.3333333333333333													
SRSF4	721.8333333333334	4.0	6.0	2.0	2.0	7.0								
SRSF5	13692.5	20.0	20.0	7.0	4.0	25.0	17.0	3.0	7.0	0.0	4.0	0.0	22.0	3.0
SRSF6	16595.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRSF7	11129.833333333334	29.0	23.0	3.0	9.0	23.0	4.0	19.0	0.0	3.0	1.0	8.0	4.0	19.0
SRSF8	882.8333333333334	1.0	5.0	1.0	1.0	5.0	5.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0
SRSF9	256.1666666666667													
SRSF9P1	2.5													
SRXN1	38.16666666666666	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SS18	2930.0	8.0	6.0	2.0	0.0	4.0	6.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0
SS18L1	124.0													
SS18L2	1172.6666666666667													
SSB	2478.0	9.0	7.0	4.0	3.0	6.0	2.0	5.0	0.0	4.0	0.0	3.0	2.0	4.0
SSBP1	2653.1666666666665													
SSBP2	4274.5	9.0	1.0	0.0	0.0	1.0								
SSBP3	635.0	2.0	6.0	1.0	1.0	6.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	6.0
SSBP4	37.66666666666666	3.0	12.0	1.0	0.0	13.0	12.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0
SSC4D	0.8333333333333334													
SSC5D	6.0	2.0	5.0	0.0	1.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0
SSH1	2095.6666666666665	2.0	2.0	5.0	0.0	4.0	1.0	1.0	3.0	2.0	0.0	0.0	2.0	2.0
SSH2	1449.5													
SSH3	91.16666666666669													
SSNA1	880.3333333333334													
SSPN	0.6666666666666666													
SSPO	30.166666666666668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSR1	6868.0	3.0	2.0	2.0	2.0	3.0								
SSR2	5150.166666666667	4.0	6.0	1.0	2.0	7.0	2.0	4.0	1.0	0.0	0.0	2.0	3.0	4.0
SSR3	3391.5	24.0	16.0	11.0	5.0	20.0	13.0	3.0	6.0	5.0	2.0	3.0	13.0	7.0
SSR4	7148.333333333333													
SSR4P1	0.3333333333333333													
SSRP1	732.0	5.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
SSTR2	453.6666666666667													
SSTR3	0.5													
SSU72	3034.5	1.0	4.0	2.0	0.0	4.0	4.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0
SSUH2	1.5	3.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0
SSX2	0.1666666666666666													
SSX2B	0.5													
SSX2IP	62.333333333333336	25.0	21.0	11.0	12.0	28.0	18.0	3.0	9.0	2.0	8.0	4.0	23.0	5.0
SSX4	0.0													
SSX5	3.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SSXP10	0.6666666666666666													
ST13	6125.666666666667													
ST13P10	1.5													
ST13P12	0.1666666666666666													
ST13P13	0.0													
ST13P15	27.33333333333333													
ST13P18	0.5													
ST13P19	1.8333333333333333													
ST13P4	1.5													
ST13P5	2.1666666666666665													
ST13P6	2.0													
ST14	4.166666666666667	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ST18	50.66666666666666	7.0	6.0	1.0	1.0	6.0	6.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0
ST20	68.66666666666667	3.0	3.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
ST20-MTHFS	104.5													
ST3GAL1	9762.0	7.0	9.0	7.0	3.0	15.0								
ST3GAL1P1	17.833333333333332													
ST3GAL2	1596.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ST3GAL3	760.3333333333334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST3GAL4	24.166666666666668	4.0	4.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0
ST3GAL5	1200.8333333333333	124.0	120.0	43.0	5.0	146.0	88.0	32.0	28.0	15.0	0.0	5.0	104.0	42.0
ST3GAL6	33.0	3.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
ST6GAL1	541.8333333333334	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ST6GAL2	24.5	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ST6GALNAC1	3.0	1.0	1.0	0.0	0.0	1.0								
ST6GALNAC2	2.5													
ST6GALNAC3	158.83333333333334													
ST6GALNAC4	654.6666666666666	3.0	6.0	1.0	1.0	7.0	6.0	0.0	1.0	0.0	1.0	0.0	7.0	0.0
ST6GALNAC4P1	1.0													
ST6GALNAC5	1.0													
ST6GALNAC6	2039.3333333333333	3.0	4.0	2.0	3.0	6.0	4.0	0.0	2.0	0.0	3.0	0.0	6.0	0.0
ST7	1454.3333333333333	44.0	26.0	7.0	0.0	29.0	11.0	15.0	2.0	5.0	0.0	0.0	12.0	17.0
ST7L	336.3333333333333													
ST8SIA1	483.3333333333333													
ST8SIA3	0.3333333333333333													
ST8SIA4	2127.6666666666665	36.0	16.0	15.0	4.0	27.0	14.0	2.0	14.0	1.0	3.0	1.0	25.0	2.0
ST8SIA5	73.83333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST8SIA6	18.666666666666668	1.0	3.0	1.0	1.0	2.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0
STAB1	28.166666666666668	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAB2	0.6666666666666666	1.0	0.0	0.0	0.0	0.0								
STAC	403.3333333333333													
STAC2	84.83333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
STAC3	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAG1	867.6666666666666	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
STAG2	2654.833333333333	22.0	1.0	0.0	0.0	1.0								
STAG3	250.0	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
STAG3L1	134.0													
STAG3L2	978.3333333333334													
STAG3L3	2385.0													
STAG3L4	315.0													
STAG3L5P	311.3333333333333	2.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
STAM	1970.6666666666667	68.0	66.0	28.0	14.0	74.0	64.0	2.0	28.0	0.0	12.0	2.0	72.0	2.0
STAM2	823.1666666666666													
STAMBP	1282.5	12.0	15.0	2.0	4.0	15.0	7.0	8.0	2.0	0.0	1.0	3.0	7.0	8.0
STAMBPL1	286.6666666666667	2.0	2.0	1.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
STAP1	2170.5	20.0	7.0	3.0	1.0	8.0	5.0	2.0	2.0	1.0	0.0	1.0	5.0	3.0
STAP2	245.66666666666663	2.0	8.0	1.0	0.0	7.0	8.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0
STAR	27.5	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
STARD10	216.5	6.0	7.0	3.0	0.0	9.0	1.0	6.0	0.0	3.0	0.0	0.0	1.0	8.0
STARD13	2.0	2.0	1.0	3.0	2.0	2.0	1.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0
STARD3	320.8333333333333	5.0	3.0	0.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0
