ILC3_ATAC_count_bins	Gene_Name	Mean_Gene_Expression
7	TGM2	2924.5
7	THAP4	499.6666666666667
7	TIMM21	803.6666666666666
7	TMA16	610.8333333333334
7	TMC3	14.166666666666666
7	TMCC3	96.83333333333333
7	TMED11P	2.5
7	TMEM126A	426.8333333333333
7	TMEM223	703.8333333333334
7	TMEM52B	72.16666666666667
7	TMEM53	384.0
7	TMEM99	131.66666666666666
7	TNFRSF14	368.6666666666667
7	TNFRSF25	2693.0
7	TNFSF9	36.0
7	TOM1	1085.1666666666667
7	TRAFD1	3027.3333333333335
7	TSEN2	551.6666666666666
7	TTLL9	11.0
7	TTN	12753.833333333334
7	TUBA1C	919.8333333333334
7	TULP4	1236.0
7	TXNDC9	1351.1666666666667
7	UBAP2L	2970.3333333333335
7	UBE2F	668.8333333333334
7	UCP2	22507.833333333332
7	USP12	313.0
7	VASH2	310.3333333333333
7	WAPL	1627.3333333333333
7	WBP1L	2270.3333333333335
7	WDR45	1837.8333333333333
7	XCL1	6709.0
7	YIF1A	385.6666666666667
7	YOD1	58.833333333333336
7	ZBP1	141.33333333333334
7	ZBTB46	107.16666666666667
7	ZBTB7A	92.0
7	ZDHHC2	1677.8333333333333
7	ZEB2	228.16666666666666
7	ZFAND5	2450.3333333333335
7	ZFHX3	864.5
7	ZFP1	271.3333333333333
7	ZFPL1	307.3333333333333
7	ZNF248	238.5
7	ZNF546	317.1666666666667
7	ZNF680	478.5
7	ZNF75D	1031.1666666666667
7	ZNF821	354.3333333333333
7	ZRANB1	355.8333333333333
8	ABCA3	45.166666666666664
8	ABCF1	2799.0
8	ACKR3	97.0
8	ADGRD1	1069.8333333333333
8	ADO	102.33333333333333
8	AEN	394.5
8	AFF1	1082.3333333333333
8	AHCYL2	166.83333333333334
8	AHNAK	1320.5
8	AIP	1861.1666666666667
8	AKAP10	775.6666666666666
8	ANGPT1	60.833333333333336
8	ANKDD1A	168.33333333333334
8	ANKS1A	50.833333333333336
8	APC	1161.5
8	ARHGAP21	159.33333333333334
8	ARL5C	21.833333333333332
8	ARPC4	5755.666666666667
8	ASPH	396.5
8	ATG14	658.6666666666666
8	AUH	47.833333333333336
8	B4GAT1	63.333333333333336
8	BAG2	198.16666666666666
8	BCS1L	834.3333333333334
8	BLVRA	4149.833333333333
8	C11orf54	967.8333333333334
8	C17orf98	3.3333333333333335
8	C17orf99	78.0
8	C19orf54	256.5
8	C4BPB	136.66666666666666
8	C7orf25	14.666666666666666
8	CAPG	11519.333333333334
8	CARHSP1	1355.0
8	CCDC151	7.0
8	CCDC57	946.3333333333334
8	CCDC80	151.5
8	CCNB1	266.1666666666667
8	CCR3	20.666666666666668
8	CD40LG	488.5
8	CD63	8578.333333333334
8	CDH18	116.83333333333333
8	CDK12	1334.5
8	CDK13	1977.3333333333333
8	CECR2	23.666666666666668
8	CENPM	55.166666666666664
8	CHMP4B	76.33333333333333
8	CIPC	452.0
8	CKLF-CMTM1	50.833333333333336
8	CLN8	772.8333333333334
8	COLEC11	10.166666666666666
8	CORO6	1.0
8	COTL1	575.3333333333334
8	CTBP2	586.0
8	CTCFL	76.5
8	CXADRP3	2.5
8	CYSLTR2	199.16666666666666
8	DCP2	3832.1666666666665
8	DDX10	1438.8333333333333
8	DDX47	2214.0
8	DEGS1	2829.5
8	DHX16	336.0
8	DNAH2	80.83333333333333
8	DNMT3A	2043.1666666666667
8	DPEP3	1.1666666666666667
8	DPF3	1326.5
8	DRAM1	147.33333333333334
8	DYRK1B	112.16666666666667
8	EHD1	854.3333333333334
8	EID3	372.6666666666667
8	EIF2D	1214.5
8	EIF3K	3826.5
8	ELMO2	2088.0
8	ELOF1	1687.6666666666667
8	EOMES	18.0
8	ESAM	5.833333333333333
8	ESRRA	39.833333333333336
8	EVI2B	2618.5
8	EXPH5	366.0
8	FAM83A	33.666666666666664
8	FASTKD1	333.0
8	FBL	779.5
8	FGFBP2	1.3333333333333333
8	FILIP1L	96.5
8	FLYWCH2	79.0
8	FOSL2	418.6666666666667
8	GCC2	3272.3333333333335
8	GDPD5	20.666666666666668
8	GIMAP8	1092.6666666666667
8	GNAS	6046.666666666667
8	GOLGA5	442.6666666666667
8	GOLGA8B	1894.0
8	GOLIM4	2071.6666666666665
8	GPKOW	398.3333333333333
8	GPR174	645.3333333333334
8	GPR55	1914.1666666666667
8	GRB7	5.166666666666667
8	GSTA4	8.166666666666666
8	HECA	1549.6666666666667
8	HES1	15.0
8	HINT1	4600.833333333333
8	HIVEP1	556.6666666666666
8	HLA-DMB	835.1666666666666
8	HMGA1	296.5
8	HMGN1	1162.3333333333333
8	HNRNPA2B1	19998.833333333332
8	HS6ST1	206.66666666666666
8	HTATSF1P2	2.5
8	HUWE1	4885.166666666667
8	ICA1L	587.6666666666666
8	ICAM2	1887.8333333333333
8	ID1	6.5
8	IFNAR2	870.1666666666666
8	IGDCC3	39.333333333333336
8	IGF2R	743.3333333333334
8	IGFBP6	68.66666666666667
8	IL22	10655.333333333334
8	IL2RA	987.6666666666666
8	INPP4B	2206.0
8	INTS3	831.5
8	IQGAP3	115.83333333333333
8	IRGQ	1481.0
8	ISG20	1643.3333333333333
8	ISY1-RAB43	82.0
8	ITLN1	3.0
8	JUNB	520.1666666666666
8	JUP	261.1666666666667
8	KAT2B	470.3333333333333
8	KAT5	1309.0
8	KLF11	386.6666666666667
8	KLHL28	2798.8333333333335
8	LMNA	217.33333333333334
8	LPAR3	14.666666666666666
8	LRBA	1306.3333333333333
8	LSM12	3085.6666666666665
8	LTB4R2	23.0
8	LTV1	674.5
8	MAL	89.83333333333333
8	MB	96.0
8	MECP2	2086.1666666666665
8	MEGF10	22.833333333333332
8	MFAP5	45.5
8	MICU3	127.83333333333333
8	MIPEP	103.33333333333333
8	MLC1	55.333333333333336
8	MLLT6	4664.5
8	MMP9	10.833333333333334
8	MRGBP	73.33333333333333
8	MRPL42	4655.166666666667
8	MSL2	479.5
8	MTA1	34.666666666666664
8	MTMR11	58.5
8	MTMR2	935.5
8	MUCL1	7.166666666666667
8	MYBL1	62.5
8	MYC	211.33333333333334
8	MYPN	13.333333333333334
8	N4BP1	736.0
8	NCBP3	3177.6666666666665
8	NDUFAF6	157.0
8	NMUR1	351.5
8	NONO	8608.666666666666
8	NRDE2	1362.3333333333333
8	OR2A4	13.0
8	OR4D9	335.8333333333333
8	OR6J1	111.16666666666667
8	ORAI2	5207.666666666667
8	ORC2	1641.3333333333333
8	ORMDL2	1553.5
8	OXSM	215.5
8	PARP11	1165.1666666666667
8	PARP16	153.5
8	PCDHGC3	6.166666666666667
8	PDCD1	152.0
8	PDCD10	1827.1666666666667
8	PDE4D	660.1666666666666
8	PDIA3	2073.1666666666665
8	PDIA4	2452.6666666666665
8	PFDN1	1675.5
8	PHF1	258.3333333333333
8	PHF21A	2011.3333333333333
8	PIGN	5064.166666666667
8	PIGT	4346.5
8	PIH1D2	15.0
8	PIM2	10962.166666666666
8	PLEKHM3	648.8333333333334
8	PLXND1	54.333333333333336
8	POTEC	29.166666666666668
8	POTEF	7.333333333333333
8	PPAN-P2RY11	100.33333333333333
8	PPP1R14B	72.0
8	PPP1R1B	1.6666666666666667
8	PPP3CA	7054.666666666667
8	PRDM8	5.0
8	PRKD3	717.3333333333334
8	PRMT9	456.3333333333333
8	PRPF18	1155.6666666666667
8	PRPF19	287.1666666666667
8	PRRC2B	1765.0
8	PSKH1	223.0
8	PSMB6	4534.666666666667
8	PSMD13	2385.1666666666665
8	PSMD3	199.66666666666666
8	PTPRK	56.833333333333336
8	PXDNL	1.3333333333333333
8	RAB38	18.666666666666668
8	RAB40AL	2.3333333333333335
8	RABAC1	810.6666666666666
8	RAET1G	6.166666666666667
8	RALA	861.1666666666666
8	RALGDS	1913.0
8	RALY	540.8333333333334
8	RANBP9	705.5
8	RAPH1	6.833333333333333
8	RASAL3	337.0
8	RASGRP4	102.0
8	RASSF1	1353.0
8	RBBP8	480.0
8	RGS9	1761.6666666666667
8	RHEBL1	194.66666666666666
8	RNASE4	22.5
8	RNF144A	920.0
8	RNF181	1142.8333333333333
8	RORA	1541.6666666666667
8	RPL13	16939.833333333332
8	RPL21	58092.166666666664
8	RPS14	61431.5
8	RPS20	18330.333333333332
8	S100A4	7526.5
8	SAMD3	396.5
8	SEC11A	4212.0
8	SELL	16640.166666666668
8	SERP2	97.5
8	SERPINB1	3772.1666666666665
8	SIGLEC10	284.5
8	SLC14A2	113.66666666666667
8	SLC17A5	446.8333333333333
8	SLC22A23	32.666666666666664
8	SLC28A2	67.0
8	SLC34A2	31.166666666666668
8	SLC38A9	320.3333333333333
8	SLC44A3	115.66666666666667
8	SMG1	5300.833333333333
8	SMOX	125.16666666666667
8	SMU1	5062.333333333333
8	SOX30	7.666666666666667
8	SPIB	199.83333333333334
8	SRPK2	2218.3333333333335
8	SRSF1	2494.1666666666665
8	STAP2	245.66666666666666
8	SUMO2	8824.333333333334
8	SUSD2	14.5
8	SUSD6	4462.666666666667
8	SYNE3	508.0
8	SYP	40.333333333333336
8	TACR2	5.833333333333333
8	TBC1D31	2271.3333333333335
8	TBP	1290.0
8	TCFL5	147.66666666666666
8	TFRC	2444.0
8	THRA	84.16666666666667
8	TLE6	65.66666666666667
8	TLK1	5969.666666666667
8	TM4SF18	2.1666666666666665
8	TMEM126B	1067.8333333333333
8	TMEM140	428.8333333333333
8	TMEM220	230.5
8	TMEM68	1006.8333333333334
8	TMTC1	74.83333333333333
8	TNFRSF10B	445.1666666666667
8	TNPO2	903.1666666666666
8	TNS4	103.16666666666667
8	TPM2	23.166666666666668
8	TRAT1	1045.1666666666667
8	TRIB2	2102.0
8	TRIM27	353.5
8	TRPM7	549.6666666666666
8	TSC22D4	97.33333333333333
8	TTLL11	53.0
8	UAP1	138.33333333333334
8	UBASH3A	997.1666666666666
8	UBE2J1	1191.0
8	UBE2L6	5657.5
8	UBTF	939.1666666666666
8	ULBP2	0.3333333333333333
8	ULK4	261.8333333333333
8	USP10	2208.6666666666665
8	USP16	2419.1666666666665
8	UST	304.6666666666667
8	UVSSA	410.6666666666667
8	VCP	1502.8333333333333
8	VPS26A	1436.1666666666667
8	WDR33	4042.8333333333335
8	WDR48	1570.1666666666667
8	WDR74	2668.3333333333335
8	WDR89	615.0
8	WNK1	1921.5
8	WNT5B	3.0
8	ZBTB39	225.66666666666666
8	ZC3H7A	920.8333333333334
8	ZCCHC2	475.1666666666667
8	ZDHHC5	1150.0
8	ZFP92	120.66666666666667
8	ZKSCAN3	494.6666666666667
8	ZNF225	233.66666666666666
8	ZNF253	551.8333333333334
8	ZNF319	105.33333333333333
8	ZNF385A	115.0
8	ZNF414	85.83333333333333
8	ZNF501	205.0
8	ZNF564	175.16666666666666
8	ZNF594	120.66666666666667
8	ZNF619	194.66666666666666
8	ZNF641	1218.6666666666667
8	ZNF681	250.5
8	ZNF737	359.0
8	ZNF75A	1810.0
8	ZNF793	1006.0
8	ZNF816-ZNF321P	29.333333333333332
8	ZNRD1	1123.6666666666667
8	ZRSR2	473.8333333333333
8	ZSWIM4	79.5
9	ABCA10	16.333333333333332
9	ACSBG1	126.66666666666667
9	ACVR1C	3.6666666666666665
9	ADAMTS8	7.333333333333333
9	ADAMTSL2	39.333333333333336
9	ADCY7	1013.3333333333334
9	ADCY9	61.166666666666664
9	ADD3	2157.6666666666665
9	ADGRE5	6930.5
9	ADNP2	283.0
9	AMIGO1	26.166666666666668
9	AP1AR	283.6666666666667
9	AP4B1	1544.5
9	APOBEC3B	43.166666666666664
9	APOH	7.666666666666667
9	ARRB2	1331.8333333333333
9	ASB13	124.16666666666667
9	ASB2	33.833333333333336
9	BAG6	983.6666666666666
9	BBIP1	740.6666666666666
9	BCAS1	3890.6666666666665
9	BTN2A1	1783.0
9	C7orf61	5.166666666666667
9	CA5A	1.5
9	CAT	13584.833333333334
9	CCDC7	470.8333333333333
9	CCNI	5499.0
9	CCR6	5807.833333333333
9	CD79A	756.1666666666666
9	CD9	95.5
9	CDK19	261.6666666666667
9	CDK6	484.3333333333333
9	CHTOP	810.6666666666666
9	CLEC12A	60.166666666666664
9	COL6A3	1393.3333333333333
9	CPNE5	139.83333333333334
9	CSGALNACT1	20.833333333333332
9	CSRNP2	336.5
9	CXCL17	25.166666666666668
9	CYP2R1	470.0
9	DAZAP2	16335.666666666666
9	DHDH	49.833333333333336
9	DNAJB4	1033.5
9	DNAJC12	36.5
9	DTHD1	2.1666666666666665
9	E2F3	478.0
9	EDC3	1591.8333333333333
9	EFCAB5	41.166666666666664
9	EML2	1185.0
9	ENTPD1	6200.0
9	EPHB6	179.5
9	EPM2AIP1	1209.5
9	ERBIN	3568.5
9	EXO1	27.833333333333332
9	FAM102A	363.5
9	FAM53B	176.33333333333334
9	FAM71A	1.0
9	FARP2	745.1666666666666
9	FBXL8	81.33333333333333
9	FCGRT	196.83333333333334
9	FERMT2	57.833333333333336
9	FGF11	17.166666666666668
9	GAB3	1894.8333333333333
9	GALNT2	435.3333333333333
9	GATAD2B	1892.5
9	GBGT1	29.833333333333332
9	GLRX5	114.33333333333333
9	GMNN	132.0
9	GMPPA	887.5
9	GNG2	1567.1666666666667
9	GPR150	4.166666666666667
9	GRPEL1	1515.8333333333333
9	GSK3A	182.83333333333334
9	HAUS4	291.0
9	HECTD3	154.16666666666666
9	HLA-DPB1	1839.5
9	HS3ST2	3.3333333333333335
9	ICAM1	1487.8333333333333
9	IFI16	3562.8333333333335
9	IFITM1	26083.166666666668
9	IGSF22	216.5
9	INSL6	82.0
9	ITM2B	4346.666666666667
9	KLHL3	510.6666666666667
9	LCLAT1	1819.5
9	LGI4	5.0
9	LIPC	134.66666666666666
9	LPIN1	2504.5
9	LRMP	1268.6666666666667
9	MAB21L3	35.5
9	MAPK7	41.833333333333336
9	MARK2	180.5
9	MAST3	2319.8333333333335
9	MED15	552.1666666666666
9	MICAL2	624.5
9	MPC1	686.3333333333334
9	MRC2	37.333333333333336
9	MTRNR2L3	1878.0
9	MX1	1512.1666666666667
9	MYCBP2	4221.666666666667
9	MYO7A	1684.1666666666667
9	MYT1L	325.5
9	NCALD	3584.3333333333335
9	NCOA2	804.5
9	NCR1	1652.8333333333333
9	NCR2	14710.0
9	NECAP1	1529.8333333333333
9	NET1	127.33333333333333
9	NEURL3	2.1666666666666665
9	NLRP6	19.166666666666668
9	NOG	25.833333333333332
9	NPIPB5	5851.166666666667
9	NR3C1	3216.3333333333335
9	NUB1	2243.5
9	OR1K1	2.6666666666666665
9	OS9	4017.5
9	OSGEPL1	329.8333333333333
9	OTUD4	724.6666666666666
9	PBLD	77.16666666666667
9	PDE12	899.8333333333334
9	PDE4A	1083.6666666666667
9	PEX26	1202.8333333333333
9	PHF19	685.8333333333334
9	PIK3AP1	1082.6666666666667
9	PINLYP	127.33333333333333
9	PLOD3	322.0
9	PNMA1	96.33333333333333
9	POF1B	2.1666666666666665
9	PPIP5K2	3413.1666666666665
9	PPP2R1B	885.8333333333334
9	PRICKLE3	48.833333333333336
9	PRND	66.5
9	PSD4	3568.1666666666665
9	PTPRC	30745.333333333332
9	PVRIG	105.66666666666667
9	RAB13	287.5
9	RAB40A	4.5
9	RANBP2	2989.0
9	RBM38	166.66666666666666
9	RBM42	103.66666666666667
9	RBMS1	2449.1666666666665
9	RCOR1	299.1666666666667
9	RFTN1	1082.6666666666667
9	RIOK2	974.6666666666666
9	RIPPLY3	90.0
9	RNASE6	117.0
9	RNFT2	457.6666666666667
9	RPL18A	45701.0
9	RPL22L1	2211.1666666666665
9	RPL29	21559.166666666668
9	RPP30	1284.8333333333333
9	RPS11	24578.166666666668
9	RPS15A	14123.666666666666
9	RPS9	10276.666666666666
9	RRM2	136.5
9	SH3BP5	78.83333333333333
9	SIDT1	320.3333333333333
9	SIGLEC9	1.6666666666666667
9	SIRT1	229.5
9	SLC16A3	625.3333333333334
9	SLC35F5	602.3333333333334
9	SLC38A1	4361.166666666667
9	SLC8B1	428.1666666666667
9	SMARCA5	1861.1666666666667
9	SNRPG	1570.3333333333333
9	SPATA9	22.166666666666668
9	SPC25	84.83333333333333
9	SPDYA	65.33333333333333
9	SPIRE1	111.83333333333333
9	SPTSSB	1041.5
9	ST3GAL1	9762.0
9	STAT4	2091.5
9	STIP1	4393.0
9	SUFU	281.5
9	SUOX	1255.0
9	SUPT5H	1882.1666666666667
9	TAF13	455.8333333333333
9	TAGLN2	16527.166666666668
9	TBC1D2	18.0
9	TCERG1	803.6666666666666
9	TEDDM1	13.666666666666666
9	THG1L	1663.1666666666667
9	TLR10	41.333333333333336
9	TM9SF4	1371.8333333333333
9	TMC1	28.333333333333332
9	TMEM161A	452.3333333333333
9	TOX4	3947.6666666666665
9	TPD52	1262.0
9	TRPM1	10.833333333333334
9	TRPV6	1.5
9	TSHR	191.83333333333334
9	TSN	1811.6666666666667
9	TTC1	2497.6666666666665
9	TTLL10	89.66666666666667
9	TUBA1B	9554.666666666666
9	UBA6	1377.1666666666667
9	UBALD2	187.33333333333334
9	UBE3A	1661.8333333333333
9	UPK3B	22.666666666666668
9	VAMP1	362.8333333333333
9	VAMP8	6637.0
9	VIL1	54.333333333333336
9	VPS45	720.8333333333334
9	WDR46	2064.6666666666665
9	WFS1	1.5
9	WIZ	48.666666666666664
9	XAF1	2625.6666666666665
9	XBP1	743.1666666666666
9	YTHDC1	756.6666666666666
9	ZBTB17	132.33333333333334
9	ZC3HAV1	5068.333333333333
9	ZMIZ2	886.3333333333334
9	ZNF185	49.833333333333336
9	ZNF222	188.83333333333334
9	ZNF235	445.3333333333333
9	ZNF284	889.3333333333334
9	ZNF430	2312.1666666666665
9	ZNF45	558.6666666666666
9	ZNF595	863.1666666666666
9	ZNF608	223.5
9	ZNF629	194.83333333333334
9	ZNF689	404.1666666666667
9	ZNF888	165.66666666666666
10	ABCB5	415.8333333333333
10	ABCC1	2099.6666666666665
10	ABHD10	612.3333333333334
10	AKAP13	10378.0
10	ALDH8A1	55.5
10	ANXA2R	615.5
10	APH1A	1731.1666666666667
10	ARHGAP10	646.6666666666666
10	ARL2BP	1017.8333333333334
10	ARL6	131.66666666666666
10	ARSA	109.5
10	ASAH1	2043.6666666666667
10	ATP6V0A1	199.66666666666666
10	AVIL	123.0
10	AZIN1	3572.5
10	BAZ1A	1009.5
10	BCAS2	2216.3333333333335
10	BCAS3	1502.6666666666667
10	BCL2L1	1209.5
10	BDH2	528.5
10	BOD1	70.0
10	BSDC1	2134.8333333333335
10	BTBD18	49.5
10	BTBD19	187.33333333333334
10	C10orf105	1.3333333333333333
10	C19orf12	538.0
10	C1orf141	4.5
10	C1orf74	208.33333333333334
10	C21orf91	1375.6666666666667
10	CCDC130	509.3333333333333
10	CCDC33	1.5
10	CD180	28.333333333333332
10	CD52	51694.166666666664
10	CDC42EP1	16.833333333333332
10	CEP57L1	470.8333333333333
10	CHN1	499.3333333333333
10	CLIC5	554.5
10	CLIP4	359.6666666666667
10	CMSS1	994.6666666666666
10	COG3	782.0
10	COMMD3	2017.8333333333333
10	COX20	2061.5
10	CTC1	504.6666666666667
10	CUL1	933.0
10	DBN1	35.166666666666664
10	DLG4	186.33333333333334
10	DNAJC27	309.1666666666667
10	DQX1	2.8333333333333335
10	DSCAML1	5.0
10	DST	1607.0
10	DSTNP2	70.16666666666667
10	DYNC1I2	1473.3333333333333
10	EFNA4	57.833333333333336
10	EID1	2369.5
10	EIF4A1	5275.166666666667
10	EMP1	683.1666666666666
10	ETNK1	3194.3333333333335
10	EZR	9534.833333333334
10	F10	1.0
10	FAM124B	594.8333333333334
10	FAM20B	395.1666666666667
10	FBXL14	43.5
10	FBXL15	31.833333333333332
10	FBXO34	453.1666666666667
10	FBXO9	367.6666666666667
10	FMO5	183.66666666666666
10	FXYD2	24.5
10	FXYD5	34723.5
10	G0S2	24.666666666666668
10	GALNT1	1303.8333333333333
10	GATM	20.666666666666668
10	GBP7	7.166666666666667
10	GGCT	615.0
10	GNB1	2061.0
10	GPR84	28.166666666666668
10	HDLBP	3583.3333333333335
10	HIVEP3	268.5
10	HOPX	2363.6666666666665
10	HOXA3	369.0
10	HOXC4	0.5
10	HSPA13	542.8333333333334
10	HTR1D	30.5
10	HTRA4	57.666666666666664
10	IFIT2	341.5
10	IFNGR2	348.1666666666667
10	IRF8	66.66666666666667
10	KLHL20	1114.1666666666667
10	KLHL24	1362.6666666666667
10	KLK8	9.833333333333334
10	KLRC3	330.3333333333333
10	KRT42P	56.833333333333336
10	LENG1	130.5
10	LRRC8B	187.16666666666666
10	LYPLA2	2250.0
10	MADD	862.1666666666666
10	MAGIX	84.33333333333333
10	MAP10	16.166666666666668
10	MAP3K1	1994.1666666666667
10	MASTL	304.6666666666667
10	MIS18BP1	1774.8333333333333
10	MORF4L1	7985.833333333333
10	MRPL1	536.1666666666666
10	MRPS28	525.8333333333334
10	MYL12A	16051.5
10	NCF4	2327.0
10	NDUFA5	2493.1666666666665
10	NEDD9	1183.3333333333333
10	NLRC5	2617.8333333333335
10	NOL3	73.33333333333333
10	NPW	3.5
10	NR1D1	900.0
10	NRM	317.5
10	NUTF2	4748.833333333333
10	PAXIP1	308.8333333333333
10	PCCA	336.1666666666667
10	PCNP	4400.166666666667
10	PI16	1.8333333333333333
10	PLP2	6037.0
10	PMVK	1256.3333333333333
10	POLR2D	1067.1666666666667
10	PPP1CB	10952.333333333334
10	PRX	50.166666666666664
10	PSMD6	2336.1666666666665
10	PSTK	215.0
10	RAB5B	2877.5
10	RAD18	844.6666666666666
10	RAD51	68.5
10	RAD9B	62.5
10	RBMS3	2973.5
10	RCC1	631.8333333333334
10	RCC2	673.8333333333334
10	RHBDF2	866.3333333333334
10	RHOBTB3	314.0
10	RNF14	1906.0
10	RPL13P5	47.833333333333336
10	RPL19	32591.5
10	RPL27	13426.333333333334
10	RPSA	14458.666666666666
10	RRM1	906.1666666666666
10	SCN2B	30.5
10	SEL1L	1484.0
10	SETD1B	423.5
10	SF3B4	2770.3333333333335
10	SH2D1A	219.83333333333334
10	SH2D6	15.0
10	SLC25A38	297.6666666666667
10	SLC28A3	229.16666666666666
10	SLC7A5	483.3333333333333
10	SLFN14	2.8333333333333335
10	SMARCB1	596.5
10	SNAPC5	864.1666666666666
10	SPAG1	349.0
10	SPTLC2	2547.5
10	SRA1	1405.3333333333333
10	SREK1	3801.6666666666665
10	SRSF3	27904.166666666668
10	SUPT4H1	2645.3333333333335
10	SYTL3	765.8333333333334
10	TAX1BP1	6860.166666666667
10	TCTEX1D4	3.0
10	TCTN1	800.0
10	TET3	289.5
10	TEX264	1234.8333333333333
10	TLR1	749.3333333333334
10	TMED7	702.0
10	TMEM41B	1786.3333333333333
10	TMSB4X	99693.66666666667
10	TPP2	1263.6666666666667
10	TRAPPC3	2354.8333333333335
10	TRAPPC6B	1008.0
10	TTC39C	7854.166666666667
10	TUBGCP6	390.0
10	TULP2	79.66666666666667
10	U2SURP	3641.0
10	UCP3	57.5
10	UTRN	8998.833333333334
10	VPS50	469.1666666666667
10	WDR36	756.8333333333334
10	WDR82	3068.6666666666665
10	ZBTB16	1475.6666666666667
10	ZBTB43	2421.5
10	ZEB1	2250.1666666666665
10	ZKSCAN1	3658.1666666666665
10	ZNF107	281.0
10	ZNF121	1922.3333333333333
10	ZNF24	2791.8333333333335
10	ZNF395	1049.5
10	ZNF609	1930.0
10	ZNF652	1721.1666666666667
10	ZNF670	54.166666666666664
10	ZNF718	351.3333333333333
10	ZNF846	194.83333333333334
11	ABHD4	1327.3333333333333
11	ACADVL	560.6666666666666
11	ACVR1B	193.33333333333334
11	ADAT1	1161.8333333333333
11	ADNP	5364.0
11	AKAP6	87.66666666666667
11	AKIRIN2	203.16666666666666
11	ALKBH2	287.3333333333333
11	AMPD2	516.8333333333334
11	ANP32A	1666.8333333333333
11	APOL6	2898.6666666666665
11	ARHGEF10	65.0
11	ARHGEF3	3130.5
11	ARID1B	2907.1666666666665
11	ATG4D	62.0
11	BBX	6020.166666666667
11	BPGM	587.5
11	C1RL	631.5
11	C2orf42	769.8333333333334
11	C4orf3	5501.5
11	C6orf89	1158.5
11	CACYBP	3383.0
11	CCDC34	66.0
11	CD84	4686.333333333333
11	CEACAM1	366.1666666666667
11	CEACAM6	22.166666666666668
11	CHEK2	409.0
11	CLECL1	17.833333333333332
11	COPG1	2606.0
11	COX6B1	48.833333333333336
11	CTDSP1	1811.6666666666667
11	CUL2	756.3333333333334
11	CYTH3	128.33333333333334
11	DENND2D	7435.5
11	DEPDC5	760.5
11	DHRS7	5159.833333333333
11	DKK4	1.0
11	DSEL	72.5
11	DSTN	1084.5
11	DTX4	35.5
11	EIF2B3	869.6666666666666
11	EPB42	1.8333333333333333
11	EPGN	96.66666666666667
11	EVI2A	1793.0
11	FAM110D	97.66666666666667
11	FAM76B	440.1666666666667
11	FBXO15	178.66666666666666
11	FCGR2A	23.333333333333332
11	FCRL4	826.6666666666666
11	FGD2	305.0
11	GAB1	199.66666666666666
11	GALC	432.5
11	GPA33	605.0
11	GSG1	119.33333333333333
11	HMGB2	1787.1666666666667
11	HOXA5	191.0
11	HOXB2	66.5
11	HRK	55.833333333333336
11	HVCN1	213.0
11	IL12RB1	2345.8333333333335
11	IL1R2	16.5
11	IRF9	2774.3333333333335
11	IST1	3583.1666666666665
11	ITGB6	3.6666666666666665
11	KCNA2	13.333333333333334
11	KIAA1109	1493.0
11	KIF2A	991.3333333333334
11	KLHL15	116.0
11	LMO2	10.0
11	LNP1	8.5
11	LPAR4	1.1666666666666667
11	MACF1	8298.833333333334
11	MANSC1	491.0
11	MAP3K2	1037.1666666666667
11	MAST4	907.1666666666666
11	MAT2B	5947.833333333333
11	MBOAT4	121.16666666666667
11	MCTP2	831.0
11	MKKS	1049.3333333333333
11	MUS81	343.3333333333333
11	NAPSA	67.0
11	NAPSB	22.0
11	NCK2	195.16666666666666
11	NCR3	3245.0
11	NFAT5	1393.5
11	NMD3	1662.6666666666667
11	NMT2	1803.5
11	NOD1	491.3333333333333
11	NPIPB4	905.3333333333334
11	NR1H2	1037.5
11	NREP	321.5
11	NRL	16.166666666666668
11	NT5E	378.0
11	NTPCR	2457.6666666666665
11	PADI1	10.333333333333334
11	PAIP2B	181.5
11	PHF3	1514.6666666666667
11	PITPNM2	345.6666666666667
11	PLAGL1	223.16666666666666
11	PLEKHG2	250.16666666666666
11	PLIN2	1031.6666666666667
11	PNKP	497.6666666666667
11	PRKCA	1681.0
11	PRPS1	1026.3333333333333
11	PRR3	1106.1666666666667
11	PSIP1	1615.1666666666667
11	PSMG1	172.66666666666666
11	RCSD1	1651.8333333333333
11	REM2	3.0
11	RFC4	343.0
11	RINL	787.3333333333334
11	RNF125	4715.666666666667
11	RPL23A	45649.166666666664
11	RPL41	51379.166666666664
11	RSC1A1	11.0
11	SGO1	103.83333333333333
11	SIPA1	227.0
11	SKAP2	4852.0
11	SLC35E1	1996.1666666666667
11	SLC36A1	109.66666666666667
11	SLC4A9	3.1666666666666665
11	SLX4IP	1752.1666666666667
11	SMC4	1035.5
11	SNRPA	680.1666666666666
11	SOS1	577.6666666666666
11	SPSB2	149.66666666666666
11	SRGAP3	3052.5
11	STK11IP	286.6666666666667
11	SUMF1	297.8333333333333
11	SUMF2	4581.5
11	TAF12	1149.6666666666667
11	TBCC	438.0
11	TBXAS1	1206.5
11	TCAIM	481.5
11	TESPA1	4288.333333333333
11	THNSL1	344.0
11	TIGD3	1.3333333333333333
11	TM9SF3	1385.1666666666667
11	TMEM106B	2153.5
11	TMEM230	3192.8333333333335
11	TMPO	890.0
11	TNRC6C	1316.5
11	TOB1	4835.0
11	TRABD2A	152.66666666666666
11	TRAF3IP3	4014.3333333333335
11	TRAPPC9	248.83333333333334
11	TRIM23	262.0
11	TRMO	496.0
11	TSPAN14	4411.5
11	TTC24	38.0
